Array List
First;Middle;Last;Remove
1133801;611499;63;582447
818727;610906;121;560555
799282;579344;97;584981
928694;599053;101;771759
883161;613450;88;660688
813816;671201;80;611480
989580;706792;88;1042868
878219;684050;228;955834
839692;587797;92;573658
773782;641205;121;588816
889298;607996;100;889103
785210;600797;98;979657
872611;778362;91;1279276
881677;585001;95;798104
1153963;722738;95;1510129
841193;644062;112;874565
790746;565610;145;650037
767450;578571;122;800634
745848;582609;127;587335
774520;1052318;235;740324
876472;598136;105;884150
918150;657932;149;647051
784419;589434;82;791617
867274;625841;110;634829
847270;577690;93;3417798
1052697;952117;106;898649
966617;711158;238;894108
801422;698675;115;589492
875334;670159;109;919952
768865;591169;100;665486
773968;649320;67;926598
841184;646769;84;864514
833873;622965;111;679647
853577;635373;95;586716
1115169;592385;102;608245
1082191;640691;97;683434
1280123;617079;97;556410
885160;628127;85;869698
856179;567173;73;925271
918336;656688;94;620235
1241253;672894;95;699140
916631;742332;109;743322
881764;749586;134;696654
792974;589588;127;696724
1120384;685132;77;741729
964097;691753;87;621877
853583;678478;161;559376
1095920;772190;86;678118
834184;619943;80;881799
778061;672772;74;641736
797005;709835;164;584757
776569;603866;101;600191
1000663;609196;87;595614
895876;674885;111;855730
800429;615266;91;883220
871471;583197;106;867732
888463;645320;116;968413
835077;621907;105;575710
767086;588876;88;687266
759512;630379;89;568199
916721;624097;84;704784
922179;886578;140;1639098
1082517;892032;155;609758
1192420;718144;91;1008370
771598;619184;79;873025
737406;596706;114;616820
785244;629930;88;613645
827719;581269;82;739266
814301;787713;146;783337
948410;671011;115;995331
806381;727408;98;932108
807272;587325;81;871637
1021811;630139;73;572128
789463;543371;135;558051
778635;589282;108;589915
835175;687790;115;643552
861461;603069;102;681089
838675;658332;136;806158
861231;620828;84;877729
770307;858974;91;780840
861901;619072;90;952499
733788;589968;114;584102
892670;651060;125;801550
806657;639782;95;599487
809338;593981;110;630970
902349;622694;112;709054
755554;647159;104;571857
785914;623547;99;590021
952597;627204;82;657616
783785;611610;118;652245
829629;592386;131;643433
875070;685662;99;762210
791049;608037;148;995257
761084;588183;84;788093
856919;649903;131;673241
860710;622965;84;797319
877353;806196;71;987893
881193;621699;96;834157
797996;603752;108;605210
1086219;698828;117;677476
792261;579414;97;590531
853053;625556;93;802032
843444;725974;166;887962
795961;647658;95;939691
1096036;1759225;509;926887
959539;730264;205;834885
788618;600262;104;610136
819970;580244;125;605100
765992;600916;123;603763
824127;649233;101;662744
972087;731099;91;970040
868025;732861;125;771671
1241244;1075409;88;903650
767743;616989;83;711098
833547;587174;89;650782
740143;588714;119;590883
806188;603944;76;657847
909121;815554;63;767664
889199;637704;105;838108
1127023;938397;374;1418938
820675;663479;77;775038
881584;618875;107;564778
828642;567950;101;661883
790240;609512;103;577045
791912;643938;76;655197
852981;722916;122;899819
818051;777179;152;708156
810520;713447;91;591411
791928;603404;81;707927
790147;677007;125;829204
3808134;571219;199;913257
859073;636195;109;646508
847321;749201;151;951291
859600;842488;108;765558
859897;643770;77;606799
773970;573977;139;879704
835918;575277;125;572864
819109;600010;80;732167
1364117;768289;373;731060
1201107;635536;94;718226
798088;601107;80;623685
790687;684928;118;762167
790749;673111;89;878042
958069;608135;86;598146
850053;672592;85;586595
850096;668179;117;957812
915097;712017;126;619869
832385;603409;55;594269
831289;626126;111;689672
761056;613449;102;630408
788500;629123;86;628869
866776;715623;1002;1006662
814018;684362;137;922772
1059851;632826;127;716851
890766;650842;128;1022893
857598;646402;81;579571
792705;591485;99;679200
759720;598601;104;686938
802446;687048;91;680053
1326797;648538;108;815163
1122518;613472;145;645890
863091;777421;125;1350493
875507;570780;82;946920
769082;581675;109;588825
986745;648422;124;553712
908137;692957;101;601421
1033859;596570;92;794494
962967;739440;83;719760
744257;603689;97;568911
1088165;709570;113;855283
1153625;723335;99;596108
776086;585874;124;596593
789243;619780;43;576887
912258;1039423;109;853187
1014342;614546;97;1180529
759111;698636;121;907791
884547;609471;87;837705
876887;654920;51;879150
774639;615964;170;923272
789858;703884;144;607347
753100;560809;89;673128
784038;579544;118;613496
815799;620385;71;602746
1063923;654746;82;839934
861816;637991;72;665284
793994;707002;122;864408
873195;808257;284;727405
982710;780738;99;2780123
942673;595306;111;609469
789377;606580;98;960009
863185;614902;96;639015
790679;663535;1987;892732
1091975;790940;117;628705
1687667;796113;105;1112193
837948;675699;69;907031
817290;755807;630;1014190
801224;631636;96;585573
803760;678105;41;582604
776597;605920;95;594798
851462;631764;86;733072
879408;662918;126;670924
885763;626351;77;739840
887365;753589;44;587906
792260;633976;95;770291
776337;574689;75;595749
741260;698860;76;628868
794980;713483;128;594195
950180;702971;134;923481
1030188;754843;537;758128
1110172;731892;92;1013140
880687;629259;73;839403
845072;631635;88;580875
767987;585178;135;640377
765020;586201;116;655893
831490;656500;122;930276
856160;637219;92;846634
941060;782678;106;1034447
817583;612851;100;809948
868736;660505;38;574050
854151;599252;124;752605
764224;616883;90;599642
906555;643377;108;651979
800234;623243;141;800070
2000704;652715;93;603750
806234;639883;81;572855
804972;628646;108;698627
751328;694311;128;721372
872040;692852;89;668262
1996061;1159422;120;784477
1056448;641588;183;627929
945029;644127;133;983895
943627;651877;39;576510
782409;823923;86;657289
947628;585290;87;953092
747327;689285;95;627383
757938;610688;86;881545
801908;812320;195;657025
1242988;776961;149;614981
928003;633005;123;583765
835391;652961;99;635008
849237;602616;90;687346
786369;639740;91;583815
801208;583809;97;604215
799150;610228;92;957430
836503;664769;154;620670
794559;634600;134;581280
751339;610333;104;594770
783646;719765;70;648685
796366;752964;37;1015955
805822;617926;139;981299
898152;650668;95;910874
1026332;724699;44;997211
765292;585622;97;842645
777137;597719;95;616446
833312;646035;65;635701
761285;622036;97;619978
924428;751495;422;1749151
945086;708714;87;1096982
1064765;681598;114;1136759
872304;867570;111;885630
862503;788884;78;702688
758212;663812;164;624487
783018;614679;101;570150
1038498;801499;107;731217
814790;648303;81;691849
801098;643433;44;898297
813680;632535;105;846240
860314;687888;95;609687
808493;656797;39;883041
770259;589179;107;602158
865721;811022;138;777643
839527;610206;81;667041
813777;816651;90;890744
896602;591503;88;662994
805227;583262;125;779863
834662;660815;165;958350
889830;588887;74;936246
945222;653723;42;670482
1182307;918282;106;575346
1169186;1026686;44;578778
842412;651129;45;666985
853457;700720;36;694336
821627;646192;38;580293
830015;724550;39;601594
1036756;794501;41;958009
840433;646503;114;645552
1079010;677705;141;630456
783888;607033;114;767069
758817;621518;80;886010
785165;647062;40;603126
878067;581130;74;649219
806496;923332;212;855400
863739;603455;84;678485
870772;2913301;123;566967
767056;646100;73;583647
749046;712366;38;665000
773712;674917;133;644367
966767;783538;129;930070
794000;674680;45;892966
897302;661713;43;613287
1015336;762837;119;671884
882423;646071;40;591992
804987;623383;117;657646
807586;609053;109;623429
771026;757065;70;602522
1059297;723303;110;992810
798554;671168;118;612876
1352444;676331;102;913124
1147608;617215;96;819764
957465;663334;87;591296
777660;592804;88;676884
783548;598581;39;578237
786676;601115;155;607324
942068;686812;90;758379
1102903;729325;129;878619
808394;624844;67;914738
807995;593916;133;780030
785937;629238;41;925075
895116;651637;115;587228
875552;707409;161;606501
1090311;605680;122;614822
879342;658240;136;808353
904082;655863;87;629802
798029;639552;95;576357
753226;665266;104;887958
814465;607727;110;672803
893823;907822;112;830813
1352066;968498;45;581813
1099940;641240;116;709443
782102;647789;45;606484
786512;683469;39;929235
745687;621528;97;709868
810670;599648;39;802274
1083228;646915;61;881558
819379;606202;129;593400
1056853;753976;175;685351
776326;655261;70;616321
858764;664472;110;591073
823155;620392;83;883158
857731;739913;155;679764
1308210;879664;168;1065054
905974;612580;97;928556
813671;783757;41;926791
814077;579909;124;574559
762252;613635;93;654661
796459;630005;94;686054
846730;632739;95;578035
1902997;850760;127;1209450
830438;654215;94;591187
939938;713225;112;935224
780124;628316;39;587303
779865;612809;87;569849
819123;646343;135;688548
756573;844212;118;1199294
867276;867605;119;1224566
853052;620021;98;616248
1012388;1132586;120;933151
890799;759815;107;973299
859476;619725;87;603335
824334;596881;135;606140
797673;604431;76;615375
1179880;697830;43;606373
798270;684203;114;765243
1305292;632040;96;641680
849852;654233;98;604296
863687;653907;39;575295
756363;811765;78;759422
748028;580177;83;715455
812738;675135;97;865743
913253;725849;84;649676
768661;629009;83;887185
829799;724600;136;588365
814912;691409;140;837170
809087;642044;76;837469
844932;654830;87;580479
777975;604505;96;620804
903847;693061;125;742822
878652;682949;130;716651
812785;603243;91;777166
822949;635303;40;951071
819238;606452;80;886449
892203;638925;44;631115
846344;611461;137;864722
904789;741440;107;772147
832699;613605;93;639114
764434;611776;107;786881
809825;606349;77;604621
818840;672304;99;596103
791074;666683;44;694038
926646;999161;150;696776
1297305;890032;108;673794
778271;651359;110;628139
801044;613388;100;617735
784213;581710;113;664792
865294;696442;38;574743
895369;595787;60;812104
801277;612246;122;1077030
1051822;646276;41;590889
779687;627248;87;920400
722390;565471;160;563333
760365;625479;71;691202
791082;607766;100;612747
799659;620717;244;619733
896671;616104;109;727086
1158919;708515;91;619027
800338;593718;91;610330
785492;684462;116;909578
841225;832403;82;580213
1144358;643900;130;655864
806169;648504;142;1058756
846607;737933;44;1175778
1026575;714615;40;1121254
811014;612605;110;872080
845346;584717;102;893741
887452;717573;38;884846
773538;577930;130;689093
1137194;637330;103;598473
894693;1084279;202;598019
946576;639307;105;867995
806438;611289;126;679983
873771;633147;73;789505
856101;690187;109;892077
908870;625028;157;902499
1285500;664141;142;696125
803358;657821;175;778870
850985;624585;103;626333
770326;666948;98;592758
829540;609820;88;682618
775814;619825;40;900303
767975;595735;104;828971
1076761;1109764;44;667755
839778;637554;39;896148
825307;674248;115;723624
799828;630232;78;598355
840946;585834;78;619591
784531;642723;75;671223
996571;716852;93;710967
857292;650274;135;813125
1847473;1020583;86;956682
928312;728803;104;979311
749613;618470;72;587708
808432;576494;42;602032
773031;685659;37;600108
876598;639420;80;587653
1077805;791949;102;779283
1081506;976888;97;589660
839028;671345;278;614762
859438;666930;77;877142
779310;566932;71;646506
734646;747012;96;614613
758442;768734;111;702093
765638;773853;126;1180699
882722;709795;140;683560
925384;703842;214;784732
772153;974533;153;837376
849093;591257;89;692408
747473;3235947;172;581825
790189;684477;40;582178
796385;1111859;43;850870
924851;617527;69;602429
919365;688095;41;914071
788151;588492;40;591137
856721;643576;39;736494
898179;634490;37;669402
860049;803764;118;630418
810448;619722;112;617685
915420;684373;111;657783
1162437;681906;117;596141
841799;611243;101;779885
858237;658079;163;583355
748427;656156;75;890843
828390;757418;153;1041631
903255;667966;82;593874
837945;661481;71;647588
896134;929090;39;635592
858607;613882;84;590604
862613;754401;105;708808
828181;630472;101;901976
1068515;929671;135;1046193
878784;599211;97;837333
891067;663772;43;925677
804108;667528;83;624302
790692;680959;102;581454
807528;616474;103;582807
1052734;597757;67;752929
950140;724746;125;694683
823390;674724;167;615703
1040970;650276;134;1185271
827911;684338;71;615490
780544;627017;112;573271
780441;885157;60;568932
802025;594747;91;611883
803160;691346;112;1143372
1442487;700292;44;954354
819887;698175;41;878978
830029;643354;92;855799
819799;691404;55;916550
787400;623622;88;577589
776331;638075;83;611651
893986;725418;100;645004
784753;641156;95;678475
790078;637107;85;835867
835465;688340;83;719762
792231;708838;96;922394
1037778;618190;128;879334
747067;614065;90;585071
928991;688914;111;680468
858533;611357;109;668012
963616;712411;145;708157
864208;637927;97;580006
796014;739621;42;903194
775136;646635;82;651420
840748;639602;38;1021830
806205;587399;40;665758
793331;631631;96;657749
929114;669363;121;633510
806326;810776;104;1549998
869891;608733;95;767179
865748;721714;110;724448
831392;586494;69;974643
1044803;643811;123;944034
806734;642587;111;627174
859514;714999;105;696839
871326;600027;79;627240
835158;582637;85;639226
798106;673274;76;762316
838062;604408;73;710395
951508;668068;119;600193
1280643;691407;39;606234
864813;761709;40;809358
789492;649167;113;595471
817046;630974;134;670079
797004;609590;96;589348
983749;1693000;95;938051
1062843;712528;123;651552
884429;668612;172;853442
902968;1091125;204;959590
835666;639137;114;851026
782988;625844;91;646984
965424;675819;115;716533
827379;603574;156;601323
980354;626745;99;814854
860884;875308;251;1248012
859326;837871;127;1069331
1874837;703029;94;626698
870151;607363;60;814112
886894;628738;71;579648
751592;593415;102;600126
896839;1005680;272;922812
898878;860785;108;1203531
1333519;652183;71;616504
894046;660285;111;643066
769976;631362;96;684603
802808;593819;86;758691
772771;596199;63;584369
923889;751655;91;686213
846708;674530;89;724802
925828;697187;85;668404
818637;626933;80;628978
801780;601669;83;908736
837078;603557;65;606532
803007;640276;59;889450
814617;602574;149;653502
1400907;679052;207;763057
826940;653671;106;626850
768952;620046;129;633283
870205;621893;58;695529
773801;663447;102;585827
836918;639527;90;596369
1201909;655888;123;923327
846240;676999;133;668023
849551;664785;121;661481
787287;639436;92;636068
786476;621355;36;617815
801642;664176;41;918329
