Size	Height Random	Height LogN
636200	53	19.27912085
636300	46	19.2793476
636400	46	19.27957431
636500	47	19.27980099
636600	50	19.28002763
636700	48	19.28025424
636800	48	19.28048081
636900	56	19.28070735
637000	47	19.28093385
637100	49	19.28116031
637200	48	19.28138674
637300	52	19.28161314
637400	51	19.28183949
637500	47	19.28206582
637600	46	19.2822921
637700	51	19.28251836
637800	48	19.28274457
637900	47	19.28297075
638000	50	19.2831969
638100	47	19.28342301
638200	49	19.28364908
638300	50	19.28387512
638400	51	19.28410113
638500	45	19.28432709
638600	47	19.28455303
638700	43	19.28477892
638800	50	19.28500479
638900	50	19.28523061
639000	48	19.28545641
639100	47	19.28568216
639200	46	19.28590788
639300	47	19.28613357
639400	50	19.28635922
639500	48	19.28658483
639600	47	19.28681041
639700	51	19.28703596
639800	46	19.28726147
639900	52	19.28748694
640000	47	19.28771238
640100	50	19.28793778
640200	49	19.28816315
640300	48	19.28838848
640400	50	19.28861378
640500	45	19.28883905
640600	46	19.28906427
640700	49	19.28928946
640800	46	19.28951462
640900	47	19.28973974
641000	46	19.28996483
641100	48	19.29018988
641200	45	19.2904149
641300	46	19.29063988
641400	47	19.29086483
641500	47	19.29108974
641600	47	19.29131462
641700	45	19.29153946
641800	54	19.29176426
641900	53	19.29198904
642000	49	19.29221377
642100	49	19.29243847
642200	47	19.29266314
642300	50	19.29288777
642400	50	19.29311237
642500	48	19.29333693
642600	51	19.29356146
642700	49	19.29378595
642800	46	19.2940104
642900	48	19.29423483
643000	49	19.29445921
643100	49	19.29468356
643200	50	19.29490788
643300	47	19.29513216
643400	46	19.29535641
643500	45	19.29558062
643600	50	19.2958048
643700	48	19.29602894
643800	50	19.29625305
643900	45	19.29647712
644000	50	19.29670116
644100	45	19.29692517
644200	48	19.29714914
644300	47	19.29737307
644400	45	19.29759697
644500	52	19.29782083
644600	46	19.29804466
644700	50	19.29826846
644800	50	19.29849222
644900	47	19.29871594
645000	47	19.29893963
645100	48	19.29916329
645200	47	19.29938691
645300	52	19.2996105
645400	50	19.29983405
645500	47	19.30005757
645600	51	19.30028105
645700	48	19.3005045
645800	50	19.30072792
645900	47	19.30095129
646000	48	19.30117464
646100	49	19.30139795
646200	46	19.30162123
646300	51	19.30184447
646400	49	19.30206767
646500	47	19.30229084
646600	49	19.30251398
646700	47	19.30273708
646800	47	19.30296015
646900	48	19.30318319
647000	48	19.30340619
647100	46	19.30362915
647200	46	19.30385208
647300	46	19.30407498
647400	48	19.30429784
647500	48	19.30452067
647600	48	19.30474346
647700	51	19.30496622
647800	49	19.30518894
647900	48	19.30541163
648000	53	19.30563429
648100	46	19.30585691
648200	47	19.3060795
648300	47	19.30630205
648400	47	19.30652457
648500	50	19.30674705
648600	46	19.3069695
648700	52	19.30719191
648800	50	19.30741429
648900	48	19.30763664
649000	49	19.30785895
649100	47	19.30808123
649200	46	19.30830347
649300	46	19.30852568
649400	49	19.30874786
649500	53	19.30897
649600	49	19.30919211
649700	54	19.30941418
649800	47	19.30963622
649900	49	19.30985822
650000	45	19.31008019
650100	46	19.31030213
650200	49	19.31052403
650300	47	19.3107459
650400	50	19.31096773
650500	48	19.31118953
650600	48	19.3114113
650700	47	19.31163303
650800	47	19.31185473
650900	47	19.31207639
651000	49	19.31229802
651100	51	19.31251961
651200	48	19.31274117
651300	48	19.3129627
651400	48	19.31318419
651500	48	19.31340565
651600	47	19.31362708
651700	51	19.31384847
651800	51	19.31406983
651900	48	19.31429115
652000	49	19.31451244
652100	50	19.31473369
652200	48	19.31495492
652300	49	19.3151761
652400	47	19.31539726
652500	48	19.31561838
652600	51	19.31583946
652700	46	19.31606051
652800	45	19.31628153
652900	48	19.31650252
653000	51	19.31672347
653100	46	19.31694438
653200	50	19.31716527
653300	50	19.31738611
653400	48	19.31760693
653500	48	19.31782771
653600	48	19.31804846
653700	49	19.31826917
653800	48	19.31848985
653900	48	19.3187105
654000	49	19.31893111
654100	52	19.31915169
654200	48	19.31937223
654300	51	19.31959275
654400	49	19.31981322
654500	50	19.32003367
654600	48	19.32025408
654700	46	19.32047445
654800	47	19.3206948
654900	49	19.32091511
655000	44	19.32113538
655100	48	19.32135562
655200	47	19.32157583
655300	48	19.32179601
655400	50	19.32201615
655500	45	19.32223625
655600	47	19.32245633
655700	52	19.32267637
655800	50	19.32289638
655900	51	19.32311635
656000	47	19.32333629
656100	49	19.3235562
656200	45	19.32377607
656300	47	19.32399591
656400	49	19.32421571
656500	52	19.32443549
656600	50	19.32465522
656700	55	19.32487493
656800	46	19.3250946
656900	46	19.32531424
657000	50	19.32553384
657100	50	19.32575342
657200	55	19.32597295
657300	47	19.32619246
657400	47	19.32641193
657500	50	19.32663137
657600	47	19.32685077
657700	48	19.32707014
657800	47	19.32728948
657900	52	19.32750879
658000	49	19.32772806
658100	49	19.3279473
658200	47	19.3281665
658300	46	19.32838567
658400	52	19.32860481
658500	50	19.32882391
658600	55	19.32904299
658700	52	19.32926202
658800	51	19.32948103
658900	48	19.3297
659000	50	19.32991894
659100	50	19.33013784
659200	49	19.33035672
659300	49	19.33057556
659400	50	19.33079436
659500	50	19.33101313
659600	46	19.33123187
659700	50	19.33145058
659800	49	19.33166925
659900	52	19.33188789
660000	46	19.3321065
660100	48	19.33232507
660200	46	19.33254361
660300	48	19.33276212
660400	53	19.33298059
660500	50	19.33319904
660600	50	19.33341744
660700	48	19.33363582
660800	47	19.33385416
660900	48	19.33407247
661000	48	19.33429075
661100	47	19.33450899
661200	44	19.3347272
661300	47	19.33494538
661400	46	19.33516352
661500	51	19.33538163
661600	46	19.33559971
661700	51	19.33581775
661800	52	19.33603577
661900	48	19.33625375
662000	48	19.33647169
662100	47	19.3366896
662200	51	19.33690749
662300	45	19.33712533
662400	49	19.33734315
662500	49	19.33756093
662600	53	19.33777868
662700	47	19.33799639
662800	48	19.33821408
662900	53	19.33843173
663000	50	19.33864934
663100	50	19.33886693
663200	50	19.33908448
663300	51	19.339302
663400	48	19.33951949
663500	48	19.33973694
663600	53	19.33995436
663700	47	19.34017175
663800	48	19.3403891
663900	45	19.34060643
664000	50	19.34082372
664100	49	19.34104097
664200	48	19.3412582
664300	56	19.34147539
664400	48	19.34169255
664500	50	19.34190967
664600	48	19.34212677
664700	49	19.34234383
664800	48	19.34256086
664900	49	19.34277785
665000	46	19.34299482
665100	47	19.34321175
665200	47	19.34342864
665300	46	19.34364551
665400	44	19.34386234
665500	50	19.34407914
665600	49	19.34429591
665700	48	19.34451264
665800	51	19.34472934
665900	49	19.34494601
666000	51	19.34516265
666100	49	19.34537926
666200	47	19.34559583
666300	49	19.34581237
666400	50	19.34602888
666500	47	19.34624535
666600	50	19.34646179
666700	49	19.3466782
666800	49	19.34689458
666900	51	19.34711092
667000	47	19.34732724
667100	47	19.34754352
667200	51	19.34775976
667300	45	19.34797598
667400	46	19.34819216
667500	46	19.34840831
667600	47	19.34862443
667700	50	19.34884051
667800	50	19.34905657
667900	46	19.34927259
668000	49	19.34948858
668100	44	19.34970453
668200	49	19.34992046
668300	49	19.35013635
668400	47	19.35035221
668500	51	19.35056803
668600	48	19.35078383
668700	50	19.35099959
668800	49	19.35121532
668900	53	19.35143102
669000	47	19.35164669
669100	47	19.35186232
669200	46	19.35207792
669300	49	19.35229349
669400	47	19.35250903
669500	49	19.35272453
669600	49	19.35294
669700	48	19.35315544
669800	50	19.35337085
669900	54	19.35358623
670000	48	19.35380157
670100	48	19.35401688
670200	54	19.35423216
670300	47	19.35444741
670400	49	19.35466262
670500	49	19.35487781
670600	46	19.35509296
670700	47	19.35530808
670800	50	19.35552316
670900	45	19.35573822
671000	49	19.35595324
671100	48	19.35616823
671200	49	19.35638319
671300	47	19.35659812
671400	50	19.35681301
671500	48	19.35702787
671600	45	19.3572427
671700	48	19.3574575
671800	46	19.35767227
671900	46	19.357887
672000	45	19.35810171
672100	48	19.35831638
672200	55	19.35853102
672300	47	19.35874562
672400	53	19.3589602
672500	45	19.35917474
672600	50	19.35938925
672700	49	19.35960373
672800	48	19.35981818
672900	51	19.3600326
673000	50	19.36024698
673100	48	19.36046133
673200	53	19.36067565
673300	47	19.36088994
673400	49	19.3611042
673500	48	19.36131842
673600	48	19.36153261
673700	48	19.36174677
673800	51	19.3619609
673900	48	19.362175
674000	49	19.36238907
674100	48	19.3626031
674200	50	19.3628171
674300	48	19.36303107
674400	47	19.36324501
674500	54	19.36345892
674600	51	19.36367279
674700	48	19.36388664
674800	48	19.36410045
674900	48	19.36431423
675000	47	19.36452798
675100	48	19.36474169
675200	51	19.36495538
675300	46	19.36516903
675400	46	19.36538265
675500	48	19.36559624
675600	44	19.3658098
675700	48	19.36602333
675800	47	19.36623682
675900	45	19.36645029
676000	47	19.36666372
676100	46	19.36687712
676200	49	19.36709049
676300	47	19.36730383
676400	49	19.36751713
676500	51	19.36773041
676600	47	19.36794365
676700	50	19.36815686
676800	48	19.36837004
676900	49	19.36858319
677000	45	19.36879631
677100	49	19.36900939
677200	46	19.36922245
677300	46	19.36943547
677400	50	19.36964846
677500	52	19.36986142
677600	46	19.37007435
677700	49	19.37028725
677800	45	19.37050011
677900	48	19.37071295
678000	52	19.37092575
678100	51	19.37113852
678200	49	19.37135126
678300	51	19.37156397
678400	45	19.37177664
678500	48	19.37198929
678600	48	19.3722019
678700	46	19.37241449
678800	45	19.37262704
678900	50	19.37283956
679000	50	19.37305205
679100	48	19.37326451
679200	47	19.37347693
679300	48	19.37368933
679400	47	19.37390169
679500	56	19.37411403
679600	49	19.37432633
679700	49	19.3745386
679800	51	19.37475084
679900	43	19.37496304
680000	47	19.37517522
680100	47	19.37538737
680200	47	19.37559948
680300	49	19.37581156
680400	49	19.37602362
680500	47	19.37623564
680600	45	19.37644763
680700	51	19.37665958
680800	47	19.37687151
680900	48	19.37708341
681000	48	19.37729527
681100	51	19.37750711
681200	47	19.37771891
681300	49	19.37793068
681400	47	19.37814242
681500	51	19.37835413
681600	46	19.37856581
681700	47	19.37877746
681800	49	19.37898907
681900	51	19.37920066
682000	50	19.37941221
682100	49	19.37962374
682200	51	19.37983523
682300	51	19.38004669
682400	46	19.38025812
682500	49	19.38046952
682600	49	19.38068089
682700	50	19.38089223
682800	48	19.38110353
682900	48	19.38131481
683000	47	19.38152605
683100	48	19.38173727
683200	48	19.38194845
683300	48	19.3821596
683400	52	19.38237072
683500	54	19.38258181
683600	48	19.38279287
683700	48	19.3830039
683800	48	19.3832149
683900	47	19.38342586
684000	52	19.3836368
684100	52	19.3838477
684200	47	19.38405858
684300	50	19.38426942
684400	50	19.38448023
684500	47	19.38469102
684600	45	19.38490177
684700	50	19.38511249
684800	48	19.38532318
684900	48	19.38553383
685000	46	19.38574446
685100	50	19.38595506
685200	49	19.38616563
685300	48	19.38637616
685400	48	19.38658667
685500	48	19.38679714
685600	46	19.38700758
685700	51	19.387218
685800	47	19.38742838
685900	44	19.38763873
686000	50	19.38784905
686100	45	19.38805934
686200	53	19.3882696
686300	46	19.38847983
686400	49	19.38869003
686500	48	19.38890019
686600	47	19.38911033
686700	47	19.38932044
686800	48	19.38953051
686900	46	19.38974056
687000	49	19.38995057
687100	47	19.39016056
687200	49	19.39037051
687300	51	19.39058043
687400	48	19.39079033
687500	49	19.39100019
687600	48	19.39121002
687700	48	19.39141982
687800	50	19.39162959
687900	48	19.39183933
688000	52	19.39204904
688100	49	19.39225872
688200	46	19.39246837
688300	50	19.39267798
688400	52	19.39288757
688500	47	19.39309713
688600	46	19.39330666
688700	46	19.39351615
688800	46	19.39372562
688900	47	19.39393505
689000	51	19.39414446
689100	49	19.39435383
689200	45	19.39456318
689300	50	19.39477249
689400	49	19.39498177
689500	51	19.39519103
689600	48	19.39540025
689700	48	19.39560944
689800	53	19.3958186
689900	51	19.39602773
690000	48	19.39623684
690100	49	19.39644591
690200	48	19.39665495
690300	57	19.39686396
690400	49	19.39707294
690500	51	19.39728189
690600	49	19.39749081
690700	53	19.3976997
690800	47	19.39790856
690900	49	19.39811739
691000	51	19.39832619
691100	47	19.39853495
691200	48	19.39874369
691300	49	19.3989524
691400	47	19.39916108
691500	45	19.39936973
691600	50	19.39957834
691700	50	19.39978693
691800	52	19.39999549
691900	48	19.40020402
692000	51	19.40041251
692100	50	19.40062098
692200	47	19.40082942
692300	47	19.40103782
692400	52	19.4012462
692500	54	19.40145455
692600	52	19.40166286
692700	48	19.40187115
692800	47	19.4020794
692900	46	19.40228763
693000	52	19.40249583
693100	57	19.40270399
693200	45	19.40291213
693300	47	19.40312023
693400	49	19.40332831
693500	47	19.40353636
693600	48	19.40374437
693700	49	19.40395236
693800	47	19.40416032
693900	46	19.40436824
694000	51	19.40457614
694100	49	19.404784
694200	52	19.40499184
694300	48	19.40519965
694400	48	19.40540742
694500	50	19.40561517
694600	49	19.40582289
694700	46	19.40603057
694800	48	19.40623823
694900	47	19.40644586
695000	50	19.40665345
695100	46	19.40686102
695200	46	19.40706856
695300	47	19.40727606
695400	50	19.40748354
695500	55	19.40769099
695600	48	19.40789841
695700	50	19.4081058
695800	47	19.40831315
695900	46	19.40852048
696000	52	19.40872778
696100	52	19.40893505
696200	49	19.40914229
696300	46	19.4093495
696400	49	19.40955668
696500	48	19.40976383
696600	48	19.40997095
696700	48	19.41017804
696800	53	19.4103851
696900	50	19.41059213
697000	46	19.41079913
697100	50	19.4110061
697200	46	19.41121304
697300	50	19.41141996
697400	47	19.41162684
697500	49	19.41183369
697600	54	19.41204051
697700	50	19.41224731
697800	48	19.41245407
697900	49	19.41266081
698000	47	19.41286751
698100	48	19.41307419
698200	48	19.41328083
698300	48	19.41348745
698400	47	19.41369403
698500	48	19.41390059
698600	48	19.41410712
698700	52	19.41431361
698800	49	19.41452008
698900	44	19.41472652
